InstanceName,N,n,m_Max,m_0,V_max,V_0,Method,Time,LimitTime,Objective,isOptimal,NBNodes,InstancePath
instance5_n_25_N_100_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,300.009,300,6,0,24904,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance5_n_25_N_100_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance5_n_25_N_100_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,1.70399,300,0,1,506,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance5_n_25_N_100_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance1_n_75_N_100_tf_0.4_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.034,300,25,0,10861,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance1_n_75_N_100_tf_0.4_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance8_n_50_N_100_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,300.018,300,57,0,8988,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance8_n_50_N_100_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance7_n_50_N_100_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,300.018,300,2,0,11987,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance7_n_50_N_100_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance0_n_25_N_100_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,0.802369,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance0_n_25_N_100_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance3_n_75_N_100_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.024,300,298,0,1463,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance3_n_75_N_100_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance9_n_50_N_100_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,58.4751,300,0,1,1923,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance9_n_50_N_100_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance1_n_50_N_100_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,3.43358,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance1_n_50_N_100_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance1_n_50_N_100_tf_0.8_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,300.018,300,1,0,13855,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance1_n_50_N_100_tf_0.8_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance5_n_25_N_100_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,0.709007,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance5_n_25_N_100_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance7_n_50_N_100_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,3.97039,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance7_n_50_N_100_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance0_n_25_N_100_tf_1.0_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,114.168,300,4,1,16746,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance0_n_25_N_100_tf_1.0_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance1_n_50_N_100_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,300.017,300,112,0,8174,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance1_n_50_N_100_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance8_n_50_N_100_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,300.018,300,11,0,11234,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance8_n_50_N_100_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance3_n_50_N_100_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,300.018,300,41,0,4462,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance3_n_50_N_100_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance8_n_50_N_100_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,300.017,300,533,0,3313,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance8_n_50_N_100_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance5_n_75_N_100_tf_0.6_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.026,300,93,0,5010,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance5_n_75_N_100_tf_0.6_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance1_n_50_N_100_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,300.019,300,32,0,11477,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance1_n_50_N_100_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance5_n_75_N_100_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.029,300,17,0,4389,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance5_n_75_N_100_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance3_n_50_N_100_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,300.02,300,66,0,9051,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance3_n_50_N_100_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance4_n_25_N_100_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,0.885473,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance4_n_25_N_100_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance8_n_25_N_100_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,0.973554,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance8_n_25_N_100_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance7_n_75_N_100_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,146.309,300,0,1,3649,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance7_n_75_N_100_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance5_n_50_N_100_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,3.25445,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance5_n_50_N_100_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance8_n_75_N_100_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.028,300,149,0,816,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance8_n_75_N_100_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance5_n_25_N_100_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,1.57162,300,0,1,304,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance5_n_25_N_100_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance9_n_75_N_100_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.025,300,36,0,8315,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance9_n_75_N_100_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance0_n_75_N_100_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.028,300,14,0,8557,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance0_n_75_N_100_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance5_n_25_N_100_tf_1.0_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,300.008,300,8,0,31056,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance5_n_25_N_100_tf_1.0_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance4_n_25_N_100_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,0.753312,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance4_n_25_N_100_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance8_n_75_N_100_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.026,300,159,0,676,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance8_n_75_N_100_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance5_n_25_N_100_tf_1.0_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,1.08484,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance5_n_25_N_100_tf_1.0_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance5_n_50_N_100_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,300.026,300,64,0,20616,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance5_n_50_N_100_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance6_n_75_N_100_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.03,300,105,0,1737,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance6_n_75_N_100_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance1_n_75_N_100_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.025,300,111,0,4380,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance1_n_75_N_100_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance6_n_75_N_100_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.031,300,71,0,7757,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance6_n_75_N_100_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance1_n_50_N_100_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,3.83188,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance1_n_50_N_100_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance8_n_75_N_100_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.026,300,91,0,1789,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance8_n_75_N_100_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance8_n_50_N_100_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,300.018,300,11,0,8405,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance8_n_50_N_100_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance5_n_25_N_100_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,0.756143,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance5_n_25_N_100_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance8_n_75_N_100_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.036,300,156,0,1817,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance8_n_75_N_100_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance2_n_25_N_100_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,0.808747,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance2_n_25_N_100_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance5_n_50_N_100_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,3.07428,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance5_n_50_N_100_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance8_n_50_N_100_tf_0.6_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,300.018,300,2,0,13869,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance8_n_50_N_100_tf_0.6_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance0_n_50_N_100_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,300.019,300,73,0,10001,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance0_n_50_N_100_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance6_n_50_N_100_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,300.02,300,97,0,7427,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance6_n_50_N_100_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance8_n_75_N_100_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.032,300,94,0,5716,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance8_n_75_N_100_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance1_n_25_N_100_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,0.892834,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance1_n_25_N_100_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance7_n_25_N_100_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,0.67567,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance7_n_25_N_100_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance1_n_50_N_100_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,2.60088,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance1_n_50_N_100_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance6_n_50_N_100_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,300.021,300,3,0,10611,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance6_n_50_N_100_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance3_n_75_N_100_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,11.4748,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance3_n_75_N_100_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance2_n_75_N_100_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.038,300,190,0,1372,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance2_n_75_N_100_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance7_n_25_N_100_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,0.963962,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance7_n_25_N_100_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance9_n_25_N_100_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,1.32872,300,0,1,150,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance9_n_25_N_100_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance5_n_25_N_100_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,300.009,300,16,0,42865,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance5_n_25_N_100_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance7_n_75_N_100_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.028,300,22,0,10537,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance7_n_75_N_100_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance1_n_75_N_100_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.024,300,171,0,3012,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance1_n_75_N_100_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance3_n_50_N_100_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,300.019,300,136,0,5470,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance3_n_50_N_100_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance2_n_50_N_100_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,300.02,300,61,0,6759,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance2_n_50_N_100_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance8_n_50_N_100_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,2.95826,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance8_n_50_N_100_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance5_n_75_N_100_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,7.95727,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance5_n_75_N_100_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance7_n_25_N_100_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,25,1,1,2,1,MIP,2.70147,300,0,1,971,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance7_n_25_N_100_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance5_n_75_N_100_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.023,300,118,0,4155,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance5_n_75_N_100_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance8_n_75_N_100_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.022,300,20,0,6236,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance8_n_75_N_100_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance2_n_50_N_100_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,300.015,300,38,0,13898,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance2_n_50_N_100_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance4_n_50_N_100_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,3.52936,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance4_n_50_N_100_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance5_n_75_N_100_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,300.023,300,160,0,1955,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance5_n_75_N_100_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance3_n_50_N_100_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,5.9042,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance3_n_50_N_100_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance3_n_50_N_100_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,2.74996,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance3_n_50_N_100_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance6_n_75_N_100_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,9.05738,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance6_n_75_N_100_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance1_n_50_N_100_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,50,1,1,2,1,MIP,4.14249,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance1_n_50_N_100_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance0_n_75_N_100_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,100,75,1,1,2,1,MIP,6.68142,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N100/instances/instance0_n_75_N_100_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
